ISUZU	Trooper 3.0 Terrain cab wagon closed	1998	2004		
ISUZU	Trooper 3.1 Terrain cab wagon closed	1991	1998		
KIA	Carens MK I 1.8 93kW	2000	2006		
KIA	Cerato Forte Koup MK III	2014			
KIA	Cerato MK III 1.6 Hatchback 95kW	2014		Helix HX8 X 5W-30	Helix Eco 5W-30
KIA	Cerato MK III 1.6 Saloon Petrol 95kW	2013		Helix HX8 X 5W-30	Helix Eco 5W-30
KIA	Cerato MK III 1.6 Saloon Petrol 96kW	2013		Helix HX8 X 5W-30	Helix Eco 5W-30
KIA	Optima 2.4 Petrol 132kW (G4KE)	2015		Helix Eco 5W-30	NULL2
KIA	Picanto 1.0 Petrol 51kW (TA)	2011		Helix Eco 0W-20	NULL2
KIA	Picanto 1.1 Petrol	2004	2011		
KIA	Picanto 1.2 64kW (TA)	2011		Helix Eco 0W-20	NULL2
KIA	Rio MK I 1.5 Estate 72kW	2000	2005		
KIA	Rio MK III 1.4 Hatchback Petrol 79kW	2011		Helix HX8 X 5W-30	Helix Eco 5W-30
KIA	Sedona MK II 2.9	2006	2015	Helix HX8 X 5W-30	NULL2
KIA	Sephia II	2001	2005		
KIA	Sorento MK II 2.2 145kW 4WD	2009		Helix HX8 X 5W-30	NULL2
KIA	Sorento MK II 2.2 145kW FWD	2009		Helix HX8 X 5W-30	NULL2
KIA	Sorento MK II 2.4 Petrol 128kW 4WD	2009		Helix HX8 X 5W-30	NULL2
KIA	Sorento MK II 2.4 Petrol 128kW FWD	2009		Helix HX8 X 5W-30	NULL2
KIA	Sorento MK III 2.2 145kW	2014		Helix HX8 X 5W-30	NULL2
KIA	Spectra 1.8 Saloon (T8)	2001	2004		
KIA	Sportage 2.0 Sport Utility Vehicle Diesel 135kW FWD (SL)	2010	2015	Helix HX8 X 5W-30	NULL2
KIA	Sportage 2.0 Sport Utility Vehicle Petrol 104kW 4WD	2004	2010	Helix Eco 0W-20	NULL2
KIA	Sportage 2.0 Sport Utility Vehicle Petrol 117kW	2015		Helix Eco 0W-20	NULL2
KIA	Sportage 2.0 Sport Utility Vehicle Petrol 122kW FWD (G4KD) (SL)	2010	2015	Helix HX8 X 5W-30	Helix Eco 5W-30
KIA	Sportage 2.4 130kW	2010	2015	Helix Eco 0W-20	NULL2
MAZDA	2 1.5 Hatchback Petrol 76kW (DE14)	2007	2014	Helix HX8 X 5W-30	Helix Eco 5W-30
MAZDA	2 1.5 Saloon Petrol 76kW	2010	2015	Helix HX8 X 5W-30	Helix Eco 5W-30
MAZDA	6 2.5 Saloon 138kW (PYY1,PYY3)	2012		Helix Ultra SN PLUS 0W-20	Helix Eco 0W-20
MAZDA	6 2.5 Saloon 140kW	2018		Helix Ultra SN PLUS 0W-20	Helix Eco 0W-20
MAZDA	6 2.5 Saloon 141kW (PYY1,PYY3)	2012	2018	Helix Ultra SN PLUS 0W-20	Helix Eco 0W-20
MAZDA	Astina 1.6 66kW (B67L)	1991	1994		
MAZDA	B2500 Pick up Truck Diesel 80kW 4WD (WL84,WLF2)	1999	2006		
MAZDA	Biante 2.0 110kW	2008		Helix HX8 X 5W-30	Helix Eco 5W-30
MAZDA	CX3 2.0 Petrol 109kW FWD	2015		Helix Ultra SN PLUS 0W-20	Helix Eco 0W-20
MAZDA	CX3 2.0 Petrol 110kW FWD	2018		Helix Ultra SN PLUS 0W-20	Helix Eco 0W-20
MAZDA	CX5 2.0 Petrol 114kW FWD (PEY4,PEY5) (KEC9,KEEF,KEF9)	2011	2017	Helix Ultra SN PLUS 0W-20	Helix Eco 0W-20
MAZDA	CX5 2.5 140kW FWD	2016		Helix HX8 X 5W-30	Helix Eco 5W-30
MAZDA	CX9 2.5 170kW FWD	2016		Helix HX8 X 5W-30	Helix Eco 5W-30
MAZDA	CX9 3.7 204kW 4WD (CAY1,CAY5,CAY6)	2007		Helix HX8 X 5W-30	Helix Eco 5W-30
MAZDA	MX5 MK III 2.0 118kW (LFG8,LFY7)	2005	2014	Helix HX8 X 5W-30	Helix Eco 5W-30
MAZDA	MX5 MK IV 1.5 Cabriolet 96kW (P5Z1)	2015		Helix Ultra SN PLUS 0W-20	Helix Eco 0W-20
